Year,State,Division,County,Region,Population_Description,Offense,Offender_Race,Offender_Ethnicity,Offender_Age,Offender_Sex,Victim_Type,Location,Weapon,Property_Type,Stolen_Value,Recovered_Value,Recovered?,Recovery_Date
2019,North Carolina,South Atlantic,MECKLENBURG,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,,,,,Individual,Park/Playground,,Computer Hard/ Software,2100.0,0.0,N,
2019,North Carolina,South Atlantic,PITT,South,"Cities from 50,000 thru 99,999",Stolen Property Offenses,Black or African American,Unknown,29.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Automobile,2000.0,2000.0,Y,11-Aug-19
2019,North Carolina,South Atlantic,ONSLOW,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Radio/ TV/ VCR,1800.0,0.0,N,
2019,North Carolina,South Atlantic,GUILFORD,South,"Cities from 250,000 thru 499,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Automobile,10000.0,0.0,N,
2019,North Carolina,South Atlantic,GUILFORD,South,"Cities from 250,000 thru 499,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Automobile,1200.0,0.0,N,
2019,North Carolina,South Atlantic,GUILFORD,South,"Cities from 250,000 thru 499,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Money,3000.0,0.0,N,
2019,Texas,West South Central,HARRIS; FORT BEND,South,"Cities from 50,000 thru 99,999",All Other Larceny,Unknown,Unknown,,U,Business,Parking/Drop Lot/Garage,,Industrial Equipment,2000.0,0.0,N,
2019,North Carolina,South Atlantic,CUMBERLAND,South,"Cities from 10,000 thru 24,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Money,1500.0,0.0,N,
2019,Virginia,South Atlantic,FAIRFAX,South,"Cities from 10,000 thru 24,999",Theft From Motor Vehicle,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Tools,5412.0,0.0,N,
2019,North Carolina,South Atlantic,GUILFORD,South,"Cities from 250,000 thru 499,999",Theft From Motor Vehicle,,,,,Individual,Residence/Home,,Tools,3000.0,0.0,N,
2019,North Carolina,South Atlantic,BUNCOMBE,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Money,2350.0,0.0,N,
2019,Tennessee,East South Central,HAMILTON,South,"Cities from 100,000 thru 249,999",All Other Larceny,Unknown,Unknown,,U,Business,Commercial/Office Building,,Computer Hard/ Software,200000.0,0.0,N,
2019,North Carolina,South Atlantic,BUNCOMBE,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,,,,,Individual,Rental Storage Facility,,Radio/ TV/ VCR,3650.0,0.0,N,
2019,North Carolina,South Atlantic,CALDWELL,South,"Cities from 10,000 thru 24,999",All Other Larceny,Unknown,Unknown,,U,Business,Specialty Store,,Computer Hard/ Software,1500.0,1500.0,Y,03-Feb-19
2019,North Carolina,South Atlantic,MECKLENBURG,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,Black or African American,Not Hispanic or Latino,17.0,M,Individual,Residence/Home,,Computer Hard/ Software,1432.0,0.0,N,
2019,North Carolina,South Atlantic,IREDELL,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,Black or African American,Unknown,24.0,M,Business,Specialty Store,,Money,8714.0,0.0,N,
2019,Michigan,East North Central,SAGINAW,Midwest,"MSA counties from 25,000 thru 99,999",Destruction/Damage/Vandalism of Property,White,Unknown,29.0,M,Business,Auto Dealership New/Used,,Automobile,5000.0,5000.0,Y,22-Dec-19
2019,North Carolina,South Atlantic,ONSLOW,South,"MSA counties 100,000 or over",Kidnapping/Abduction,Black or African American,Unknown,20.0,M,Individual,Residence/Home,Handgun,Money,1250.0,0.0,N,
2019,North Carolina,South Atlantic,ONSLOW,South,"MSA counties 100,000 or over",Kidnapping/Abduction,Black or African American,Unknown,20.0,M,Individual,Residence/Home,Handgun,Money,1250.0,0.0,N,
2019,North Carolina,South Atlantic,ONSLOW,South,"MSA counties 100,000 or over",Kidnapping/Abduction,Black or African American,Unknown,20.0,M,Individual,Residence/Home,Handgun,Money,1250.0,0.0,N,
